,GEOID,east,north,south,west,lon,lat
1351,51041100300,-77.4208,37.4641,37.4366,-77.4657,-77.44325,37.45035
1352,51041100403,-77.2442,37.4378,37.3108,-77.4314,-77.3378,37.374300000000005
1353,51041100405,-77.4386,37.4482,37.4299,-77.4534,-77.446,37.43905
1354,51041100406,-77.4339,37.4376,37.4077,-77.4537,-77.4438,37.422650000000004
1355,51041100407,-77.4086,37.4132,37.3769,-77.4541,-77.43135000000001,37.39505
1356,51041100409,-77.4034,37.3906,37.3546,-77.4543,-77.42885000000001,37.3726
1357,51041100505,-77.4045,37.3594,37.3311,-77.4714,-77.43795,37.34525
1358,51041100506,-77.3891,37.3433,37.2863,-77.4462,-77.41765000000001,37.3148
1359,51041100507,-77.4117,37.3338,37.2745,-77.4602,-77.43594999999999,37.30415
1360,51041100508,-77.391,37.3317,37.2717,-77.4429,-77.41695,37.3017
1361,51041100509,-77.3335,37.3546,37.2373,-77.4057,-77.36959999999999,37.29595
1362,51041100600,-77.4144,37.2639,37.2264,-77.4346,-77.4245,37.245149999999995
1363,51109950202,-77.8129,38.1158,37.9422,-77.9735,-77.89320000000001,38.028999999999996
1364,51109950300,-77.9137,38.1525,37.9502,-78.3066,-78.11015,38.05135
1365,51109950400,-77.9295,37.9965,37.864,-78.1804,-78.05495,37.93025
1366,51109950500,-77.7221,37.9433,37.7291,-77.923,-77.82255,37.836200000000005
1367,51111930100,-78.0036,37.1201,36.8909,-78.3249,-78.16425000000001,37.0055
1368,51153901303,-77.4671,38.7405,38.7149,-77.5133,-77.4902,38.7277
1369,51153901304,-77.4452,38.737,38.6809,-77.5144,-77.4798,38.70895
1370,51153901305,-77.4837,38.7296,38.601,-77.6139,-77.5488,38.6653
1371,51153901306,-77.4239,38.7055,38.631,-77.5129,-77.4684,38.66825
1372,51153901407,-77.5153,38.8016,38.7798,-77.5515,-77.5334,38.7907
1373,51153901408,-77.5208,38.7996,38.7748,-77.5723,-77.54655,38.7872
1374,51153901409,-77.503,38.79,38.7233,-77.5642,-77.5336,38.75665
1375,51153901410,-77.5497,38.7998,38.7488,-77.6139,-77.5818,38.7743
1376,51153901411,-77.6063,38.7957,38.7617,-77.6801,-77.64320000000001,38.7787
1377,51153901412,-77.5935,38.7838,38.7543,-77.6219,-77.6077,38.76905
1378,51153901414,-77.5748,38.7633,38.733,-77.6366,-77.6057,38.748149999999995
1379,51153901415,-77.5598,38.7617,38.7326,-77.5855,-77.57265,38.74715
1380,51153901416,-77.5367,38.7488,38.711,-77.568,-77.55234999999999,38.7299
1381,51153901417,-77.5472,38.7725,38.6782,-77.6702,-77.6087,38.72535
1382,51179010105,-77.3545,38.4495,38.3989,-77.4082,-77.38135,38.4242
1383,51179010106,-77.2862,38.4236,38.3443,-77.4379,-77.36205,38.38395
1384,51179010107,-77.3107,38.4983,38.391,-77.3852,-77.34795,38.444649999999996
1385,51179010201,-77.3025,38.5924,38.4796,-77.5608,-77.43164999999999,38.536
1386,51179010202,-77.4846,38.5271,38.4683,-77.5993,-77.54195,38.497699999999995
1387,51179010204,-77.4082,38.4735,38.3741,-77.5529,-77.48055,38.4238
1388,51179010205,-77.4608,38.4807,38.4509,-77.5211,-77.49095,38.4658
1389,51179010206,-77.4254,38.4913,38.4689,-77.4886,-77.457,38.4801
1390,51179010207,-77.3719,38.509,38.4639,-77.4334,-77.40265,38.486450000000005
1391,51179010210,-77.4019,38.4583,38.4205,-77.456,-77.42895,38.4394
1392,51179010212,-77.4142,38.4756,38.4529,-77.4379,-77.42605,38.46425
1393,51179010214,-77.4365,38.4738,38.4562,-77.4645,-77.4505,38.465
1394,51179010301,-77.5347,38.4955,38.3819,-77.6342,-77.58445,38.4387
1395,51041100701,-77.4156,37.2691,37.2227,-77.4983,-77.45695,37.245900000000006
1396,51041100702,-77.4268,37.2906,37.234,-77.505,-77.4659,37.262299999999996
1397,51041100703,-77.4668,37.3396,37.2173,-77.6704,-77.5686,37.27845
1398,51041100805,-77.4709,37.4507,37.4147,-77.5021,-77.4865,37.4327
1399,51041100806,-77.4532,37.4417,37.424,-77.4733,-77.46324999999999,37.43285
1400,51041100807,-77.4534,37.4376,37.4085,-77.4824,-77.4679,37.42305
1401,51041100812,-77.544,37.4565,37.401,-77.5945,-77.56925,37.42875
1402,51041100815,-77.4537,37.4188,37.3906,-77.4849,-77.4693,37.4047
1403,51041100816,-77.4541,37.394,37.376,-77.4898,-77.47194999999999,37.385
1404,51041100817,-77.482,37.3937,37.3736,-77.5158,-77.49889999999999,37.38365
1405,51041100818,-77.5221,37.4468,37.4098,-77.5631,-77.5426,37.4283
1406,51041100819,-77.4855,37.4634,37.4159,-77.5362,-77.51085,37.43965
1407,51041100820,-77.4905,37.4337,37.3937,-77.5667,-77.5286,37.413700000000006
1408,51041100821,-77.5084,37.4094,37.3159,-77.6317,-77.57005,37.36265
1409,51041100822,-77.4293,37.3759,37.276,-77.5503,-77.4898,37.325950000000006
1410,51111930200,-78.1962,37.1058,36.8055,-78.493,-78.3446,36.955650000000006
1411,51111930300,-78.0076,36.9817,36.7762,-78.2659,-78.13675,36.87895
1412,51113930200,-78.1819,38.6273,38.277,-78.4529,-78.31739999999999,38.45215
1413,51115951400,-76.2453,37.4651,37.31,-76.4502,-76.34774999999999,37.387550000000005
1414,51117930101,-78.0274,36.7917,36.6121,-78.1559,-78.09165,36.701899999999995
1415,51153901503,-77.4901,38.9317,38.7978,-77.6385,-77.5643,38.86475
1416,51153901505,-77.5976,38.8524,38.815,-77.6385,-77.61805,38.8337
1417,51153901507,-77.5979,38.818,38.796,-77.6462,-77.62205,38.807
1418,51153901508,-77.6125,38.8135,38.7824,-77.6663,-77.6394,38.79795
1419,51153901509,-77.6251,38.9426,38.7783,-77.7156,-77.67035,38.86045
1420,51153901510,-77.633,38.8588,38.8178,-77.6862,-77.6596,38.838300000000004
1421,51153901511,-77.6355,38.8699,38.8384,-77.6862,-77.66085,38.854150000000004
1422,51153901601,-77.4733,38.7944,38.7819,-77.5142,-77.49375,38.78815
1423,51153901602,-77.4689,38.8106,38.7876,-77.52,-77.49445,38.799099999999996
1424,51153901702,-77.4578,38.7978,38.7785,-77.4834,-77.4706,38.78815
1425,51153901900,-77.4325,38.8038,38.7707,-77.4595,-77.446,38.78725
1426,51153980100,-77.3425,38.6441,38.5207,-77.5637,-77.4531,38.5824
1427,51155210100,-80.5266,37.2449,37.114,-80.7346,-80.6306,37.17945
1428,51155210201,-80.7357,37.0776,37.0415,-80.78,-80.75784999999999,37.05955
1429,51179010303,-77.4684,38.4303,38.3086,-77.6352,-77.5518,38.36945
1430,51179010304,-77.4506,38.3896,38.324,-77.5123,-77.48145,38.3568
1431,51179010305,-77.4775,38.4419,38.3559,-77.5427,-77.5101,38.3989
1432,51179010403,-77.3954,38.3766,38.3287,-77.4582,-77.4268,38.35265
1433,51179010405,-77.4038,38.3298,38.3107,-77.4467,-77.42525,38.32025
1434,51179010406,-77.4093,38.324,38.2953,-77.4713,-77.44030000000001,38.30965
1435,51179010502,-77.3968,38.312,38.2621,-77.4581,-77.42745,38.287049999999994
1436,51179010503,-77.3214,38.3567,38.2974,-77.4158,-77.3686,38.32705
1437,51179010504,-77.3267,38.322,38.2422,-77.4223,-77.37450000000001,38.2821
1438,51181860100,-76.6638,37.2485,37.0748,-77.0447,-76.85425000000001,37.16165
1439,51810045414,-76.0798,36.8206,36.8003,-76.098,-76.0889,36.81045
1440,51041100902,-77.5453,37.5426,37.5233,-77.6034,-77.57435,37.53295
1441,51041100907,-77.5451,37.5229,37.4951,-77.5838,-77.56445,37.509
1442,51041100912,-77.6303,37.4508,37.4142,-77.6915,-77.6609,37.432500000000005
1443,51041100915,-77.6115,37.5221,37.5024,-77.673,-77.64225,37.51225
1444,51041100919,-77.5814,37.4655,37.4238,-77.638,-77.6097,37.444649999999996
1445,51041100920,-77.5796,37.5221,37.5051,-77.6161,-77.59785,37.5136
1446,51041100922,-77.5612,37.507,37.4818,-77.6089,-77.58505,37.4944
1447,51041100923,-77.547,37.497,37.4736,-77.5731,-77.56004999999999,37.485299999999995
1448,51041100924,-77.6608,37.5467,37.5031,-77.7324,-77.69659999999999,37.5249
1449,51041100926,-77.5918,37.5626,37.5221,-77.6653,-77.62855,37.54235
1450,51041100927,-77.6371,37.5062,37.4422,-77.7626,-77.69985,37.474199999999996
1451,51041100928,-77.6517,37.5123,37.4605,-77.7167,-77.6842,37.4864
1452,51041100930,-77.6241,37.5036,37.4748,-77.6526,-77.63835,37.4892
1453,51041100931,-77.5963,37.5053,37.4707,-77.6334,-77.61484999999999,37.488
1454,51041100932,-77.5936,37.4743,37.4626,-77.6291,-77.61134999999999,37.468450000000004
1455,51041100934,-77.5811,37.4436,37.4105,-77.6126,-77.59685,37.42705
1456,51041100935,-77.6365,37.5545,37.5239,-77.6768,-77.65665,37.539199999999994
1457,51041100936,-77.6119,37.5362,37.5076,-77.6651,-77.6385,37.5219
1458,51041101003,-77.6852,37.4849,37.3549,-77.8784,-77.7818,37.4199
1459,51117930102,-78.0405,36.6579,36.5442,-78.1862,-78.11335,36.60105
1460,51117930200,-78.0829,36.8015,36.6761,-78.2174,-78.15015,36.7388
1461,51117930400,-78.3364,36.8912,36.687,-78.5633,-78.44985,36.7891
1462,51117930500,-78.4876,36.8036,36.6362,-78.6485,-78.56805,36.7199
1463,51117930600,-78.2539,36.7441,36.5707,-78.5541,-78.404,36.6574
1464,51117930700,-78.0462,36.6152,36.541,-78.6283,-78.33725,36.5781
1465,51155210202,-80.6863,37.198,37.0429,-80.8983,-80.79230000000001,37.120450000000005
1466,51155210300,-80.7704,37.1434,37.0058,-80.9306,-80.8505,37.074600000000004
1467,51155210400,-80.6611,37.0515,36.9326,-80.8659,-80.7635,36.99205
1468,51155210500,-80.5428,37.083,36.879,-80.7899,-80.66635,36.980999999999995
1469,51155210600,-80.5781,37.1364,37.0384,-80.7158,-80.64695,37.0874
1470,51155980100,-80.5152,37.207,37.1771,-80.5801,-80.54765,37.19205
1471,51155980200,-80.6276,37.122,37.0827,-80.6774,-80.6525,37.10235
1472,51680001600,-79.1731,37.3687,37.3326,-79.2346,-79.20385,37.35065
1473,51680001800,-79.2114,37.3969,37.3614,-79.2536,-79.2325,37.37915
1474,51680001900,-79.0852,37.4101,37.3688,-79.1544,-79.1198,37.38945
1475,51683910100,-77.4755,38.7707,38.7514,-77.5031,-77.4893,38.76105
1476,51683910201,-77.4602,38.7743,38.7508,-77.4823,-77.47125,38.76255
1477,51683910202,-77.4551,38.7814,38.762,-77.4902,-77.47265,38.771699999999996
1478,51683910302,-77.4514,38.7517,38.7282,-77.4751,-77.46325,38.73995
1479,51683910401,-77.4712,38.7535,38.7388,-77.4931,-77.48214999999999,38.74615
1480,51683910402,-77.4712,38.7595,38.7057,-77.5265,-77.49885,38.732600000000005
1481,51685920100,-77.4523,38.7884,38.7691,-77.4788,-77.46555000000001,38.77875
1482,51685920200,-77.4207,38.7826,38.7534,-77.4537,-77.43719999999999,38.768
1483,51690000200,-79.8631,36.7034,36.672,-79.9041,-79.8836,36.6877
1484,51690000300,-79.8414,36.6928,36.6742,-79.8785,-79.85995,36.683499999999995
1485,51690000400,-79.8588,36.686,36.6636,-79.8929,-79.87585,36.674800000000005
1486,51690000500,-79.8263,36.6814,36.6438,-79.8663,-79.8463,36.6626
1487,51700030100,-76.4057,36.9888,36.9628,-76.438,-76.42185,36.9758
1488,51700030400,-76.411,36.9925,36.9758,-76.4308,-76.4209,36.98415
1489,51700030500,-76.4001,36.9937,36.9829,-76.4177,-76.40889999999999,36.988299999999995
1490,51700030600,-76.4047,36.998,36.9868,-76.4212,-76.41295,36.9924
1491,51700030800,-76.4075,37.0086,36.9899,-76.4309,-76.41919999999999,36.99925
1492,51700031100,-76.4308,37.0244,36.981,-76.4579,-76.44435,37.002700000000004
1493,51700031200,-76.4279,37.0212,36.9888,-76.4488,-76.43835,37.004999999999995
1494,51700031400,-76.4408,37.0593,37.018,-76.4715,-76.45615000000001,37.038650000000004
1495,51700031500,-76.4527,37.0704,37.0195,-76.4903,-76.47149999999999,37.04495
1496,51680001400,-79.1294,37.3928,37.341,-79.1882,-79.1588,37.3669
1497,51700031601,-76.4459,37.0834,37.0429,-76.4659,-76.4559,37.06315
1498,51700031602,-76.4534,37.0892,37.0549,-76.4811,-76.46725,37.072050000000004
1499,51700031702,-76.4811,37.094,37.0616,-76.4986,-76.48984999999999,37.077799999999996
1500,51700031800,-76.4871,37.07,37.0415,-76.528,-76.50755000000001,37.05575
1501,51700031901,-76.4971,37.0887,37.0672,-76.529,-76.51304999999999,37.07795
1502,51700031902,-76.4956,37.1107,37.0846,-76.5229,-76.50925000000001,37.09765
1503,51700032001,-76.5311,37.1201,37.0815,-76.5649,-76.548,37.1008
1504,51700032002,-76.513,37.1143,37.0794,-76.5432,-76.5281,37.09685
1505,51700032006,-76.5073,37.1246,37.1052,-76.5273,-76.5173,37.114900000000006
1506,51700032113,-76.4846,37.1492,37.1164,-76.5265,-76.50555,37.1328
1507,51700032114,-76.4764,37.1164,37.1045,-76.5028,-76.4896,37.11045
1508,51700032117,-76.4349,37.1007,37.0787,-76.4592,-76.44704999999999,37.0897
1509,51700032123,-76.5151,37.1787,37.1589,-76.5567,-76.5359,37.168800000000005
1510,51700032126,-76.4873,37.1206,37.0918,-76.5147,-76.501,37.1062
1511,51700032127,-76.4749,37.0941,37.0704,-76.4957,-76.4853,37.08225
1512,51700032128,-76.4592,37.1087,37.0739,-76.4941,-76.47665,37.091300000000004
1513,51700032129,-76.4585,37.1134,37.0892,-76.4762,-76.46735000000001,37.101299999999995
1514,51700032130,-76.472,37.1287,37.1086,-76.5066,-76.4893,37.11865
1515,51700032132,-76.5089,37.1599,37.1359,-76.5291,-76.519,37.1479
1516,51700032211,-76.5372,37.1438,37.1126,-76.5869,-76.56205,37.1282
1517,51700032212,-76.5183,37.1352,37.1207,-76.5396,-76.52895,37.12795
1518,51700032223,-76.5568,37.1746,37.1575,-76.5738,-76.56530000000001,37.16605
1519,51700032224,-76.5413,37.1584,37.1297,-76.5692,-76.55525,37.14405
1520,51700032226,-76.5388,37.1825,37.1413,-76.569,-76.5539,37.1619
1521,51700032300,-76.5424,37.1757,37.0759,-76.6248,-76.58359999999999,37.1258
1522,51700032400,-76.5259,37.2206,37.1637,-76.6007,-76.5633,37.19215
1523,51710000201,-76.2282,36.9495,36.9385,-76.2457,-76.23695000000001,36.944
1524,51710000202,-76.2299,36.9446,36.9297,-76.2456,-76.23775,36.93715
1525,51710000300,-76.2424,36.9594,36.9435,-76.2636,-76.253,36.95145
1526,51710000400,-76.2592,36.9687,36.9432,-76.3131,-76.28615,36.95595
1527,51710000500,-76.2553,36.9546,36.9407,-76.2713,-76.2633,36.947649999999996
1528,51710000600,-76.2448,36.9465,36.9363,-76.2626,-76.25370000000001,36.9414
1529,51710000800,-76.2608,36.9451,36.9316,-76.2759,-76.26835,36.93835
1530,51710000901,-76.2781,36.9336,36.9177,-76.3174,-76.29775000000001,36.925650000000005
1531,51710000902,-76.262,36.9628,36.8932,-76.3447,-76.30335,36.928
1532,51710001200,-76.2885,36.9194,36.8996,-76.322,-76.30525,36.9095
1533,51710001300,-76.2722,36.9209,36.9148,-76.2884,-76.2803,36.91785
1534,51710001400,-76.2582,36.9167,36.9016,-76.2761,-76.26715,36.90915
1535,51710001600,-76.2865,36.9202,36.911,-76.2977,-76.2921,36.9156
1536,51710001700,-76.2735,36.9125,36.8978,-76.2914,-76.28245,36.90515
1537,51710002000,-76.2527,36.9046,36.889,-76.2703,-76.26150000000001,36.8968
1538,51710002100,-76.258,36.8988,36.8823,-76.278,-76.268,36.890550000000005
1539,51710002200,-76.267,36.9065,36.8878,-76.2933,-76.28014999999999,36.897149999999996
1540,51710002400,-76.3029,36.9065,36.8872,-76.331,-76.31694999999999,36.89685
1541,51710002500,-76.3017,36.8912,36.8738,-76.32,-76.31084999999999,36.8825
1542,51710002700,-76.288,36.8804,36.8708,-76.3021,-76.29505,36.875600000000006
1543,51710002800,-76.2743,36.8919,36.88,-76.2947,-76.28450000000001,36.88595
1544,51710002900,-76.2718,36.8814,36.8673,-76.2911,-76.28145,36.87435
1545,51710003000,-76.2612,36.8842,36.8691,-76.2749,-76.26805,36.87665
1546,51710003200,-76.253,36.8776,36.8657,-76.2675,-76.26025,36.87165
1547,51710003300,-76.2475,36.8769,36.8592,-76.2617,-76.25460000000001,36.86805
1548,51710003400,-76.2562,36.8718,36.8596,-76.2792,-76.2677,36.865700000000004
1549,51710003600,-76.2791,36.8708,36.8604,-76.2942,-76.28665000000001,36.8656
1550,51710004200,-76.2711,36.8582,36.8477,-76.2831,-76.2771,36.85295
1551,51710004300,-76.2585,36.8611,36.8505,-76.2731,-76.2658,36.8558
1552,51710004400,-76.2481,36.86,36.8521,-76.2593,-76.2537,36.856049999999996
1553,51710004500,-76.2437,36.8535,36.8457,-76.2591,-76.2514,36.849599999999995
1554,51710004700,-76.2519,36.8515,36.8398,-76.2759,-76.2639,36.84565
1555,51710004800,-76.2745,36.8502,36.8398,-76.286,-76.28025,36.845
1556,51710004900,-76.2823,36.8581,36.8419,-76.3013,-76.2918,36.85
1557,51710005000,-76.2688,36.8438,36.822,-76.2959,-76.28235000000001,36.8329
1558,51710005500,-76.2524,36.9316,36.9151,-76.2722,-76.2623,36.92335
1559,51710005601,-76.2213,36.9351,36.9228,-76.2532,-76.23725,36.92895
1560,51710005701,-76.2428,36.9182,36.9035,-76.27,-76.2564,36.910849999999996
1561,51710005702,-76.2398,36.907,36.8902,-76.2583,-76.24905000000001,36.8986
1562,51710005800,-76.2283,36.9157,36.899,-76.2519,-76.24010000000001,36.90735
1563,51710005901,-76.2235,36.9035,36.8897,-76.2428,-76.23315,36.8966
1564,51710005902,-76.215,36.8947,36.8763,-76.2385,-76.22675000000001,36.8855
1565,51710006000,-76.2335,36.8952,36.8794,-76.2536,-76.24355,36.887299999999996
1566,51710006100,-76.2296,36.889,36.8616,-76.2543,-76.24195,36.8753
1567,51710006200,-76.2035,36.8807,36.8623,-76.2316,-76.21755,36.8715
1568,51710006501,-76.199,36.9375,36.927,-76.2168,-76.2079,36.932249999999996
1569,51710006502,-76.1763,36.9335,36.921,-76.2011,-76.1887,36.92725
1570,51710006601,-76.2217,36.93,36.916,-76.236,-76.22885,36.923
1571,51710006602,-76.2123,36.9333,36.9152,-76.2298,-76.22104999999999,36.92425
1572,51710006605,-76.1868,36.9182,36.9059,-76.2229,-76.20485,36.91205
1573,51710006606,-76.2122,36.9169,36.9011,-76.2387,-76.22545,36.909
1574,51710006607,-76.2048,36.9075,36.8831,-76.2282,-76.2165,36.8953
1575,51710006800,-76.1769,36.8774,36.8542,-76.2064,-76.19165000000001,36.8658
1576,51710006902,-76.1831,36.846,36.8279,-76.2104,-76.19675000000001,36.83695
1577,51710007001,-76.2098,36.8718,36.8557,-76.2278,-76.2188,36.863749999999996
1578,51710007002,-76.2098,36.8565,36.8324,-76.2278,-76.2188,36.844449999999995
1579,51710980100,-76.3059,36.8881,36.8607,-76.3368,-76.32135,36.8744
1580,51710980300,-76.182,36.9116,36.8744,-76.2159,-76.19895,36.893
1581,51710990000,-76.19,36.9687,36.9314,-76.2915,-76.24074999999999,36.95005
1582,51720960100,-82.5889,36.9596,36.9005,-82.6629,-82.6259,36.93005
1583,51730810100,-77.357,37.245,37.2132,-77.3957,-77.37635,37.2291
1584,51730810300,-77.4037,37.2373,37.2095,-77.4475,-77.4256,37.2234
1585,51730810500,-77.4108,37.2207,37.1969,-77.4458,-77.42830000000001,37.2088
1586,51730810600,-77.4059,37.2232,37.204,-77.4237,-77.4148,37.2136
1587,51730810700,-77.3978,37.2264,37.2064,-77.412,-77.4049,37.2164
1588,51730810900,-77.3656,37.219,37.1997,-77.3978,-77.3817,37.20935
1589,51730811000,-77.3778,37.2133,37.179,-77.4547,-77.41624999999999,37.19615
1590,51730811100,-77.3598,37.1997,37.1646,-77.4237,-77.39175,37.18215
1591,51730811200,-77.3306,37.2329,37.1711,-77.3778,-77.35419999999999,37.202
1592,51735340100,-76.3721,37.1629,37.1252,-76.4136,-76.39285000000001,37.14405
1593,51735340200,-76.3631,37.1467,37.1052,-76.4071,-76.3851,37.12595
1594,51710006604,-76.1875,36.927,36.9172,-76.2034,-76.19545,36.9221
1595,51735340300,-76.2927,37.1707,37.0968,-76.3777,-76.3352,37.13375
1596,51740210200,-76.3067,36.8684,36.841,-76.3454,-76.32605000000001,36.8547
1597,51740210300,-76.3386,36.8562,36.8353,-76.3563,-76.34745000000001,36.845749999999995
1598,51740210400,-76.3472,36.8491,36.8334,-76.3644,-76.3558,36.84125
1599,51740210600,-76.3163,36.8473,36.8371,-76.3308,-76.32355,36.8422
1600,51740210900,-76.2943,36.8464,36.8302,-76.3085,-76.3014,36.838300000000004
1601,51740211400,-76.3298,36.8346,36.8231,-76.3392,-76.3345,36.82885
1602,51740211500,-76.3377,36.8356,36.8196,-76.3476,-76.34264999999999,36.827600000000004
1603,51740211600,-76.3449,36.8389,36.8123,-76.3661,-76.3555,36.8256
1604,51740211700,-76.3228,36.827,36.8108,-76.3524,-76.33760000000001,36.8189
1605,51740211900,-76.3119,36.8215,36.8125,-76.3264,-76.31915000000001,36.817
1606,51740212000,-76.306,36.8302,36.8144,-76.3127,-76.30935,36.8223
1607,51740212100,-76.2931,36.8324,36.8187,-76.3066,-76.29984999999999,36.82555
1608,51740212300,-76.2916,36.8144,36.793,-76.3288,-76.31020000000001,36.8037
1609,51740212500,-76.3291,36.8066,36.791,-76.3519,-76.34049999999999,36.7988
1610,51740212600,-76.3276,36.8158,36.8007,-76.3594,-76.3435,36.80825
1611,51740212701,-76.3519,36.8123,36.7861,-76.387,-76.36945,36.7992
1612,51740212702,-76.3421,36.8007,36.7878,-76.3639,-76.35300000000001,36.79425
1613,51740212802,-76.3785,36.8237,36.7985,-76.4037,-76.3911,36.811099999999996
1614,51740212900,-76.3576,36.8384,36.8161,-76.398,-76.37780000000001,36.82725
1615,51740213001,-76.3285,36.9245,36.8428,-76.4078,-76.36815,36.88365
1616,51740213002,-76.3623,36.8698,36.8375,-76.3943,-76.3783,36.85365
1617,51740213103,-76.3744,36.8962,36.8635,-76.4003,-76.38735,36.879850000000005
1618,51740213104,-76.3905,36.8968,36.8739,-76.4111,-76.4008,36.88535
1619,51740213200,-76.298,36.854,36.8366,-76.3185,-76.30825,36.845299999999995
1620,51740980100,-76.29,36.8292,36.7988,-76.3119,-76.30095,36.814
1621,51750010101,-80.5287,37.1467,37.1105,-80.5681,-80.5484,37.128600000000006
1622,51750010102,-80.507,37.1511,37.119,-80.5537,-80.53035,37.13505
1623,51750010200,-80.5467,37.1417,37.0896,-80.5964,-80.57155,37.11565
1624,51760010200,-77.4474,37.6024,37.5746,-77.4795,-77.46345,37.588499999999996
1625,51760010402,-77.4409,37.5846,37.5715,-77.4626,-77.45175,37.578050000000005
1626,51760010500,-77.4308,37.5866,37.5738,-77.4442,-77.4375,37.5802
1627,51760010600,-77.4336,37.5778,37.5686,-77.4551,-77.44435,37.5732
1628,51760010700,-77.4249,37.5818,37.5657,-77.4353,-77.4301,37.573750000000004
1629,51760010900,-77.4084,37.5764,37.5508,-77.4311,-77.41975,37.5636
1630,51760011000,-77.4201,37.569,37.5548,-77.4369,-77.4285,37.5619
1631,51760011100,-77.4334,37.5701,37.5526,-77.4544,-77.44390000000001,37.56135
1632,51760020100,-77.4094,37.559,37.5495,-77.4249,-77.41714999999999,37.554249999999996
1633,51760020200,-77.3948,37.5527,37.5414,-77.4144,-77.4046,37.54705
1634,51760020400,-77.4088,37.5539,37.5394,-77.4333,-77.42105000000001,37.54665
1635,51760020500,-77.417,37.5415,37.5228,-77.4301,-77.42355,37.53215
1636,51760020600,-77.4092,37.5373,37.5294,-77.4215,-77.41534999999999,37.53335
1637,51760020800,-77.4036,37.532,37.5233,-77.4193,-77.41145,37.527649999999994
1638,51760020900,-77.3853,37.5439,37.524,-77.4109,-77.3981,37.533950000000004
1639,51760021000,-77.3877,37.5262,37.5149,-77.4036,-77.39564999999999,37.52055
1640,51760021100,-77.3944,37.5256,37.5145,-77.4193,-77.40685,37.52005
1641,51760030100,-77.4275,37.5555,37.5488,-77.4437,-77.4356,37.55215
1642,51760030200,-77.4271,37.5526,37.5375,-77.4473,-77.43719999999999,37.54505
1643,51760030500,-77.4285,37.5488,37.529,-77.4496,-77.43905000000001,37.5389
1644,51760040200,-77.4437,37.5783,37.5488,-77.4787,-77.4612,37.56355
1645,51760040400,-77.4524,37.5556,37.5472,-77.4628,-77.4576,37.5514
1646,51760040500,-77.4587,37.5625,37.5528,-77.4732,-77.46594999999999,37.557649999999995
1647,51760040700,-77.4744,37.5693,37.5585,-77.4884,-77.48140000000001,37.563900000000004
1648,51760040800,-77.4805,37.5605,37.5518,-77.4903,-77.4854,37.55615
1649,51760040900,-77.4726,37.5607,37.549,-77.4831,-77.47784999999999,37.55485
1650,51760041100,-77.4553,37.5538,37.5433,-77.4777,-77.4665,37.548550000000006
1651,51760041200,-77.449,37.543,37.5353,-77.4541,-77.45155,37.53915
1652,51760041300,-77.4491,37.5461,37.5267,-77.4839,-77.4665,37.5364
1653,51760041600,-77.4711,37.5546,37.5312,-77.494,-77.48255,37.5429
1654,51760050100,-77.4726,37.5783,37.5601,-77.4949,-77.48375,37.569199999999995
1655,51760050200,-77.4878,37.5819,37.5614,-77.5043,-77.49605,37.57165
1656,51760050400,-77.5007,37.5818,37.5648,-77.5197,-77.5102,37.5733
1657,51760050500,-77.5119,37.5921,37.5681,-77.5464,-77.52915,37.5801
1658,51760050600,-77.4899,37.5692,37.5362,-77.5303,-77.5101,37.5527
1659,51760060200,-77.4297,37.5213,37.5033,-77.4479,-77.4388,37.512299999999996
1660,51760060400,-77.4509,37.518,37.5026,-77.4842,-77.46755,37.5103
1661,51760060500,-77.4535,37.5318,37.5093,-77.4933,-77.4734,37.52055
1662,51760060900,-77.4233,37.473,37.4491,-77.4502,-77.43674999999999,37.46105
1663,51760061000,-77.4284,37.5326,37.5112,-77.4617,-77.44505,37.5219
1664,51760070100,-77.5441,37.5604,37.5324,-77.601,-77.57255,37.546400000000006
1665,51760070400,-77.497,37.5595,37.5263,-77.5456,-77.5213,37.5429
1666,51760070601,-77.4736,37.5086,37.489,-77.5141,-77.49385000000001,37.4988
1667,51760070602,-77.4666,37.5093,37.4831,-77.4888,-77.4777,37.4962
1668,51760070700,-77.4883,37.5035,37.4789,-77.5241,-77.5062,37.491200000000006
1669,51760070801,-77.4786,37.4926,37.4565,-77.5148,-77.4967,37.47455
1670,51760070900,-77.4485,37.5026,37.4606,-77.4786,-77.46355,37.4816
1671,51760071002,-77.4842,37.5207,37.5052,-77.5161,-77.50014999999999,37.512950000000004
1672,51760071100,-77.494,37.5389,37.5159,-77.5283,-77.51115,37.5274
1673,51770000100,-79.9724,37.3036,37.2881,-80.0084,-79.9904,37.29585
1674,51770000300,-79.9423,37.3373,37.2935,-79.9889,-79.9656,37.3154
1675,51770000500,-79.9271,37.3082,37.2822,-79.949,-79.93805,37.2952
1676,51770000601,-79.8877,37.3284,37.2825,-79.9325,-79.9101,37.30545
1677,51770000602,-79.8781,37.3079,37.2724,-79.9385,-79.9083,37.29015
1678,51770000900,-79.976,37.2969,37.2738,-80.0094,-79.9927,37.28535
1679,51770001000,-79.9495,37.2815,37.2656,-79.9961,-79.9728,37.27355
1680,51770001100,-79.9359,37.2754,37.2667,-79.9545,-79.9452,37.27105
1681,51770001800,-79.9561,37.2687,37.2563,-79.9835,-79.9698,37.2625
1682,51770001900,-79.9673,37.2749,37.2575,-80.0006,-79.98395,37.2662
1683,51770002100,-79.9979,37.2716,37.2437,-80.0376,-80.01775,37.25765
